Key,Kappa,KSIM,Natural areas,Arable land,Permanent crops,Pastures,Agricultural areas,Residential,Industry & commerce,Recreation areas,Forest,Road & rail,Seaports,Airports,Mine & dump sites,Fresh water,Marine water
2000-0,0.93187532035430298,0.040273706287544883,0.60170821801859964,0.74590393546582456,0.74427392580000029,0.71157220076141614,0.58721741373480418,0.71520961570844566,0.68483857751041022,0.65714185452895912,0.75987063075795502,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
2000-1,0.93217542907520934,0.046034588173748954,0.61063086518405529,0.74725229775620539,0.77748510426753259,0.71157220076141614,0.59006776429909624,0.71454562125189836,0.68504868512540329,0.65773864851585395,0.7601676367805178,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
2000-2,0.93268132663330805,0.048828209654663848,0.60208790513202337,0.7458056173821509,0.75866543646926432,0.71195166109458097,0.58799478207052025,0.71350220139160947,0.68462846989541715,0.65982742746998557,0.7597356280204266,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
2000-3,0.9317467023310575,0.04021763551916048,0.6026574358021588,0.74562302665532854,0.75977247575151541,0.71168603886136561,0.58773565929194815,0.71435590855002762,0.68189707090050733,0.65594826655516969,0.75984363021044932,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
2000-4,0.93224402535427353,0.046695037228745025,0.6009488437917524,0.74603034443054772,0.74205984723549812,0.71073738802845354,0.58747653651337617,0.71454562125189836,0.68441836228042408,0.65863383949619603,0.75981662966294372,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
2000-5,0.9319439166333674,0.043808517437463633,0.60607461982297162,0.74633934412209335,0.74759504364675355,0.71153425472809961,0.58721741373480418,0.71492504665563972,0.68273750136047962,0.66072261845032776,0.76028913924429353,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
2000-6,0.93260415581936096,0.049084780808571524,0.60303712291558242,0.74646575308681651,0.75977247575151541,0.71119274042825131,0.58333057205622418,0.71498828422292993,0.68441836228042408,0.66072261845032776,0.7601676367805178,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
2000-7,0.9328442427960858,0.050883087514026169,0.61442773631829162,0.74603034443054772,0.75755839718701323,0.71206549919453044,0.58825390484909224,0.71486180908834951,0.68399814705043804,0.66072261845032776,0.76005963459049508,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
2000-8,0.93258700674959494,0.048544354489160127,0.60379649714242967,0.7458617991442501,0.74759504364675355,0.71081328009508649,0.5866991681776601,0.71489342787199461,0.68252739374548654,0.65684345753551177,0.75999213322173076,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
2000-9,0.93180672407523868,0.040539132946447377,0.60246759224544699,0.74565111753637803,0.7763780649852815,0.71115479439493479,0.58980864152052415,0.71514637814115545,0.68378803943544497,0.66012582446343293,0.75985713048420223,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
2006-0,0.96655671504774676,0.034182916523988117,0.59948310356401047,0.73960176617355444,0.83988141662192406,0.6940233717197074,0.59518396247183358,0.69616064179982262,0.64951980680465771,0.66092799649997203,0.75832247297055266,0.44971084401991795,1.0,0.80248032292126914,0.64607638266897183,0.63946162382333327,0.0
2006-1,0.96668485023913442,0.032664525848405193,0.60966573652424749,0.73890842739957763,0.84877689347626162,0.69383680060490227,0.59253810601740109,0.69584509568059938,0.64931791729244848,0.66255945762346868,0.7583494685055463,0.44971084401991795,1.0,0.80248032292126914,0.64607638266897183,0.63946162382333327,0.0
2006-2,0.96630898701106338,0.029021857288697359,0.59842241263065243,0.73987061182060665,0.83765754740833964,0.69406068594266834,0.599593723229221,0.69600286874021089,0.64972169631686705,0.66201563724896972,0.75818749529558527,0.44971084401991795,1.0,0.80248032292126914,0.64607638266897183,0.63946162382333327,0.0
