Case study,Year,Seed,Kappa,KSIM,AAWCE
Berlin,2000,0,0.9096415514025985,0.045918612995448395,0.027267015757055531
Berlin,2000,1,0.91020747070487851,0.045856122905594744,0.027687799693445158
Berlin,2000,2,0.90979589303049324,0.048440421293065812,0.027235395969762578
Berlin,2000,3,0.90956438058865119,0.037718091342935932,0.027273467120325755
Berlin,2000,4,0.90987306384444055,0.046983333052697779,0.027789343071334641
Berlin,2000,5,0.91051615396066798,0.052288956829067028,0.027883617684243956
Berlin,2000,6,0.91054187756531701,0.050511776266983457,0.028131971490045021
Berlin,2000,7,0.91110779686759713,0.053672649854676992,0.027578881874732855
Berlin,2000,8,0.91067907012344551,0.053139022310115157,0.028092091415618348
Berlin,2000,9,0.91048185582113594,0.044719801495638416,0.027418348266742134
Berlin,2000,10,0.91040468500718852,0.044437293035196217,0.02704494231682009
Berlin,2000,11,0.9101903216351126,0.044092639995695647,0.027750155284033285
Berlin,2000,12,0.91009600175139949,0.047058063832817409,0.027152910786333403
Berlin,2000,13,0.90958152965841754,0.044693330096208871,0.0273063551027267
Berlin,2000,14,0.91001025640256905,0.045989879083700086,0.027287284761451928
Berlin,2000,15,0.90991593651885572,0.046669086990549155,0.028244710510771751
Berlin,2000,16,0.909495784309587,0.043754572967742399,0.027785512384033092
Berlin,2000,17,0.91001883093745206,0.050017538705913321,0.02750672176350737
Berlin,2000,18,0.91039611047230551,0.047590079019943159,0.027349114454974149
Berlin,2000,19,0.90991593651885572,0.047350010938378866,0.028207046428101006
Berlin,2000,20,0.90984734023979152,0.044578344610548819,0.027398545502822919
Berlin,2000,21,0.909778743960727,0.050992168764514643,0.027940172470089505
Berlin,2000,22,0.91032751419324109,0.052220547244457988,0.027715392313238232
Berlin,2000,23,0.90935001721657571,0.041139743045933354,0.027365122810675404
Berlin,2000,24,0.90978731849561023,0.042033570605119253,0.027640780460305103
Berlin,2000,25,0.90947863523982098,0.042887759417050267,0.027845053507537493
Berlin,2000,26,0.91037038686765648,0.046175256172821422,0.027082121139609706
Berlin,2000,27,0.90930714454216033,0.043313552989173457,0.027905316975642063
Berlin,2000,28,0.91015602349558056,0.036994566507428266,0.027342082838989437
Berlin,2000,29,0.90947006070493797,0.041180442133093617,0.027299277878484275
Berlin,2000,30,0.91032751419324132,0.045976930600972639,0.027444689579082946
Berlin,2000,31,0.910250343379294,0.046961201375267041,0.027550277461418284
Berlin,2000,32,0.90967584954213065,0.047566023983554757,0.027891246865933455
Berlin,2000,33,0.90953008244911904,0.046899920392611601,0.027571694067009104
Berlin,2000,34,0.90978731849561001,0.04458406165978062,0.027358220069369405
Berlin,2000,35,0.90954723151888517,0.043033633446098299,0.027629207412583345
Berlin,2000,36,0.90977016942584399,0.045388774938414603,0.028213862804921934
Berlin,2000,37,0.9093585917514585,0.046147021218723154,0.02808463730855296
Berlin,2000,38,0.910533303030434,0.047447753041884901,0.027772713045107183
Berlin,2000,39,0.90996738372815367,0.046881024529822436,0.02781491694663394
Berlin,2000,40,0.90996738372815389,0.044268651968057737,0.02745737830628649
Berlin,2000,41,0.910250343379294,0.050782065270425066,0.028081335514601107
Berlin,2000,42,0.91020747070487873,0.045276217503368771,0.027467447478583831
Berlin,2000,43,0.90983876570490829,0.042113646190859923,0.027596758215180199
Berlin,2000,44,0.91011315082116551,0.045456520296672069,0.027232477420122962
Berlin,2000,45,0.91073051733274379,0.051173439904180947,0.027451138689570966
Berlin,2000,46,0.91052472849555099,0.051692322878496587,0.027019412460768114
Berlin,2000,47,0.90967584954213065,0.045544293943847181,0.027970835506434883
