Case study,Year,Seed,Kappa,KSIM,AAWCE
Berlin,2000,36,0.9309149724474034,0.059059624433324333,0.011798562690692583
Berlin,2000,37,0.93052054384278382,0.055728945847336453,0.011299248050133064
Berlin,2000,38,0.93146374267991749,0.064498749051247098,0.012101768257093377
Berlin,2000,39,0.9309835687264677,0.059156378527954183,0.011956766915048961
Berlin,2000,40,0.93031475500559102,0.049823501622575747,0.011588486633398006
Berlin,2000,41,0.92971453756377864,0.049630536766217259,0.011726594605261891
Berlin,2000,42,0.93109503767994695,0.054825859460092302,0.0115463809767324
Berlin,2000,43,0.92996319907538672,0.051241053058431081,0.0123846243135914
Berlin,2000,44,0.93064916186602931,0.053452318945870866,0.01160705159591739
Berlin,2000,45,0.93082922709857296,0.059394032950096438,0.011878592491972989
Berlin,2000,46,0.9309149724474034,0.059375074572215435,0.011771823569389829
Berlin,2000,47,0.93015183884281338,0.049869051863152374,0.012296749892842464
Berlin,2000,48,0.93067488547067845,0.054752368006740673,0.011920631573947597
Berlin,2000,49,0.93040050035442134,0.052380392221429165,0.011820891446676566
Berlin,2006,0,0.96366940206847185,0.02596763638656157,0.0054170787354945026
Berlin,2006,1,0.96266140522955324,0.020258540610591038,0.0056887804024637742
Berlin,2006,2,0.96307143784199467,0.024186879601518049,0.0057112865610814932
Berlin,2006,3,0.96332770822477043,0.022987949332216623,0.0055759657925237406
Berlin,2006,4,0.96295184499669917,0.020379862911119217,0.0057030184240353422
Berlin,2006,5,0.96218303384837145,0.014154775106652952,0.005645038300215335
Berlin,2006,6,0.9637035714528418,0.026135698187169942,0.0057496114078489828
Berlin,2006,7,0.96325936945603041,0.022291580401540258,0.0054945339560262575
Berlin,2006,8,0.96332770822477043,0.020568143924761906,0.0056779497463204523
Berlin,2006,9,0.96352418218489855,0.021605860021474934,0.0055485421791970635
Berlin,2006,10,0.96329353884040048,0.01686086270943531,0.0055527963917818956
Berlin,2006,11,0.96342167403178836,0.020509892325325484,0.0059466979108102171
Berlin,2006,12,0.96330208118649296,0.020674785696388375,0.0056517856923862034
Berlin,2006,13,0.96332770822477043,0.023409710721963881,0.0055004190728906912
Berlin,2006,14,0.96289204857405131,0.016246741999110373,0.0058067608639389362
Berlin,2006,15,0.96338750464741818,0.025162389858759401,0.0055809750000991518
Berlin,2006,16,0.96331916587867794,0.02135979067005904,0.0055935495775130033
Berlin,2006,17,0.96315686130291966,0.024345378079362313,0.0055153774963124643
Berlin,2006,18,0.96343021637788084,0.023200989435397931,0.0056674993279565598
Berlin,2006,19,0.96271265930610828,0.017767583184548956,0.0061162204215795485
Berlin,2006,20,0.96318248834119757,0.022399170711276929,0.0054372336297633548
Berlin,2006,21,0.96322520007166013,0.02740696788559642,0.005637827469964391
Berlin,2006,22,0.96331916587867794,0.020407309379821537,0.005479716636906498
Berlin,2006,23,0.96326791180212257,0.02182344810835787,0.0059489325320291114
Berlin,2006,24,0.96296892968888426,0.023594656372426043,0.0059258929223445778
Berlin,2006,25,0.96385733368250726,0.029102353453690121,0.0057395530473213297
Berlin,2006,26,0.96351563983880606,0.023509913761632962,0.0057100005554469192
Berlin,2006,27,0.96282370980531118,0.018583702552524929,0.0060156188287392694
