Key,Kappa,KSIM,AAWCE
2000-0,0.90312490489149344,0.076572368360644502,0.026026131389039135
2000-1,0.90327924651938829,0.076073760916330738,0.026432269471151012
2000-2,0.90368224965889066,0.077327215442089592,0.025859585997155217
2000-3,0.90323637384497291,0.075804721897348021,0.026102494522096401
2000-4,0.90243036756596784,0.07419416387290087,0.026265185351805935
2000-5,0.90360507884494345,0.075116823544087732,0.026089953172313295
2000-6,0.903785144077487,0.081902661996348075,0.026136853168119496
2000-7,0.9028162216357043,0.07526027931337255,0.026235889008241992
2000-8,0.90307345768219527,0.073148685943050087,0.025907474629185186
2000-9,0.9041967217518726,0.080371965451741176,0.026067086418737513
2000-10,0.90284194524035344,0.072860041824497457,0.025716124212830534
2000-11,0.90300486140313097,0.07313469154531789,0.02591412648734371
2000-12,0.9029619887287158,0.077677756028721567,0.02598933529009248
2000-13,0.90225887686830719,0.075299346296515579,0.026520053579658382
2000-14,0.90377656954260399,0.079714628131582269,0.025853160814716936
2000-15,0.90393091117049851,0.076558162846907599,0.025986884806154156
2000-16,0.90255898558921333,0.07094190827468079,0.026247512865078319
2000-17,0.90279907256593828,0.07460658290670498,0.025978662210224355
2000-18,0.90286766884500247,0.072977563890909647,0.026258423760476331
2000-19,0.90421387082163862,0.076822654832896353,0.025656997703692331
2000-20,0.90274762535663999,0.074395075526426477,0.026094657385137332
2000-21,0.903502184426347,0.075606879119325454,0.02565190834535843
2000-22,0.90220742965900913,0.076498865040833891,0.026581803802899331
2000-23,0.901907320938103,0.070487423030292803,0.025806919832757989
2000-24,0.90327067198450495,0.071639387327441767,0.025720229437416964
2000-25,0.9028162216357043,0.074895174795703456,0.026529673503335793
2000-26,0.90341643907751668,0.077701334047496615,0.025615194827534566
2000-27,0.9033735664031014,0.071406284818972696,0.025721308430132889
2000-28,0.90265330547292666,0.071528539940597546,0.026313571822338674
2000-29,0.90340786454263344,0.079134793705528408,0.025996970296340936
2000-30,0.90183015012415546,0.069315146049227144,0.026094381771730072
2000-31,0.90341643907751668,0.074404726531201212,0.026157890317813185
2000-32,0.90200164082181633,0.075199083134321984,0.026634400955151176
2000-33,0.9020616625659974,0.071438165167957396,0.026022194708613434
2000-34,0.90207881163576331,0.070750123847857269,0.026402653844861977
2000-35,0.90173583024044202,0.072388537018388224,0.026096789060852194
2000-36,0.90425674349605389,0.082655764420383748,0.026123836407636776
2000-37,0.90323637384497291,0.074890975115383243,0.02653088627152278
2000-38,0.90314205396125968,0.072630148189087973,0.025565027167130199
2000-39,0.90233604768225451,0.069826019259238759,0.026072164938637132
2000-40,0.9032878210542713,0.075911633430855482,0.026289666045681861
2000-41,0.90332211919380312,0.075939950327033934,0.026114792306211901
2000-42,0.9033649918682185,0.075458037994454566,0.026166297140943953
2000-43,0.9032277993100899,0.075895919697171757,0.026202236945683036
2000-44,0.90267045454269279,0.071599707136940471,0.026098305133125835
2000-45,0.90321065024032388,0.079973312320627779,0.026313278299602082
2000-46,0.90385374035655131,0.084115758509027541,0.025982893705977467
2000-47,0.90326209744962216,0.072228246285778494,0.026217876693571913
2000-48,0.902756199891523,0.069580507568653693,0.025635016729592324
2000-49,0.90213883337994483,0.071025117992099832,0.026272359500064176
