Case study,Year,Seed,Kappa,KSIM,Natural areas,Arable land,Permanent crops,Pastures,Agricultural areas,Residential,Industry & commerce,Recreation areas,Forest,Road & rail,Seaports,Airports,Mine & dump sites,Fresh water,Marine water
Berlin,2000,35,0.909547232,0.043033633,0.528048918,0.768418777,0.843907461,0.754375326,0.664954247,0.722956218,0.694923743,0.664303382,0.765635248,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,36,0.909770169,0.045388775,0.529377823,0.769275548,0.848335618,0.756196736,0.670136703,0.722987836,0.696604604,0.669077734,0.765554246,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,37,0.909358592,0.046147021,0.525580952,0.769233412,0.838372265,0.754944517,0.66521337,0.72289298,0.696604604,0.667884146,0.765864752,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,38,0.910533303,0.047447753,0.533174694,0.768741822,0.831730029,0.754716841,0.663917756,0.722608411,0.697445034,0.66549697,0.76574325,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,39,0.909967384,0.046881025,0.542856715,0.768671595,0.832837068,0.755817276,0.665990738,0.722545174,0.694503528,0.664900176,0.76572975,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,40,0.909967384,0.044268652,0.529567666,0.768559231,0.818445558,0.75395792,0.668581966,0.722956218,0.695133851,0.665198573,0.765189739,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,41,0.910250343,0.050782065,0.544944995,0.768348549,0.842800422,0.75816993,0.660030915,0.723398881,0.697024819,0.667287352,0.765851252,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,42,0.910207471,0.045276218,0.52975751,0.768095731,0.831730029,0.753274891,0.66236302,0.723209168,0.697655142,0.666690558,0.765689249,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,43,0.909838766,0.042113646,0.530137197,0.768320459,0.842800422,0.754678895,0.667804598,0.72264003,0.695133851,0.667287352,0.765473244,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,44,0.910113151,0.04545652,0.536591878,0.767969323,0.819552597,0.753654352,0.661067406,0.722576792,0.695974281,0.667287352,0.765459744,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,45,0.910730517,0.05117344,0.534123912,0.76757605,0.814017401,0.755172193,0.658994423,0.722608411,0.696394496,0.666988955,0.766134758,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,46,0.910524728,0.051692323,0.5270997,0.767168732,0.826194833,0.753464622,0.663140388,0.723304024,0.696814712,0.666690558,0.765297741,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,47,0.90967585,0.045544294,0.52975751,0.769556457,0.819552597,0.755020409,0.670136703,0.722987836,0.696394496,0.666093764,0.76525724,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,48,0.910344663,0.045126782,0.540768436,0.767814823,0.821766676,0.753123107,0.665731616,0.722323842,0.69429342,0.668182543,0.765648748,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2000,49,0.910138874,0.043635687,0.524252047,0.767899095,0.83062299,0.755817276,0.662881265,0.72289298,0.695343958,0.666988955,0.765810751,0.449710844,1,0.806928654,0.593557977,0.641362101,0
Berlin,2006,0,0.945192307,0.025530676,0.500838847,0.757204081,0.892142343,0.729098741,0.596065915,0.698117028,0.655576492,0.668813392,0.76245279,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,1,0.945627967,0.029551523,0.507627269,0.756369245,0.909933297,0.728277828,0.596727379,0.698022364,0.654970824,0.667997661,0.762466288,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,2,0.945047088,0.02232996,0.497868912,0.756921086,0.909933297,0.729845026,0.587246393,0.697328162,0.655374603,0.668541482,0.762236826,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,3,0.945610882,0.022109155,0.499778156,0.756765438,0.899925885,0.727718115,0.598711771,0.698243246,0.65658594,0.666910021,0.762466288,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,4,0.945909865,0.027133734,0.498717465,0.75666639,0.893254278,0.727680801,0.596286403,0.697422826,0.655374603,0.667725751,0.762587767,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,5,0.944500377,0.018555171,0.505505887,0.757458777,0.904373624,0.728949484,0.600255187,0.698180137,0.655576492,0.667181931,0.762844225,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,6,0.945807356,0.024803823,0.502535952,0.757359729,0.898813951,0.725927032,0.602901044,0.698085473,0.655172713,0.667181931,0.762965705,0.449710844,1,0.802480323,0.646076383,0.639461624,0
