Case study,Year,Seed,Kappa,KSIM,AAWCE
Budapest,2006,12,0.88450977531417663,0.04943677499074401,0.016331414427319311
Budapest,2006,13,0.88451856385574024,0.048832939922856741,0.016720961454001364
Budapest,2006,14,0.88510739614049405,0.049717522214185246,0.015997168377408923
Budapest,2006,15,0.88374517219815307,0.049197922573893271,0.016581339715767123
Budapest,2006,16,0.88447462114792286,0.049034687883504964,0.016693536525825163
Budapest,2006,17,0.88423733052570852,0.046169271873973454,0.016438407019686276
Budapest,2006,18,0.88410550240225605,0.045155666145025336,0.016063352965665991
Budapest,2006,19,0.88447462114792275,0.046248450625039038,0.016353759351398631
Budapest,2006,20,0.88487889405984321,0.047689923245164356,0.016137881513324809
Budapest,2006,21,0.88377153782284346,0.042970754826896614,0.016480051716492618
Budapest,2006,22,0.88425490760883552,0.043767582660956504,0.016339656070937864
Budapest,2006,23,0.88441310135697837,0.049309784241013538,0.01651034252010947
Budapest,2006,24,0.88502829926642257,0.052866468049901687,0.01637222673878861
Budapest,2006,25,0.88350788157593896,0.043815383227822143,0.016139934652532061
Budapest,2006,26,0.88495799093391481,0.047962686646530632,0.0159633844666781
Budapest,2006,27,0.88407913677756567,0.045332477448213761,0.016899745734241911
Budapest,2006,28,0.88375396073971657,0.049178681465015521,0.016513023747058892
Budapest,2006,29,0.88465039197919249,0.044633241762135137,0.016092068983848781
Budapest,2006,30,0.8839560971956768,0.04375785440028488,0.016683123986033305
Budapest,2006,31,0.88449219823104963,0.050042410095554941,0.01689072420684876
Budapest,2006,32,0.88455371802199423,0.047624091220905301,0.016392200106098591
Budapest,2006,33,0.88383305761378794,0.047013056168199605,0.016328414175036929
Budapest,2006,34,0.88391215448785942,0.048031266864780611,0.016400174582528383
Budapest,2006,35,0.88501072218329557,0.050942324845262059,0.016014644626215008
Budapest,2006,36,0.88396488573724019,0.04441002607203029,0.016282269881405711
Budapest,2006,37,0.8843076388582165,0.048690097355024761,0.016235944879851281
Budapest,2006,38,0.88404398261131167,0.045279019937650267,0.016050391795615074
Budapest,2006,39,0.88511618468205755,0.048489572240096507,0.016002656386322117
Budapest,2006,40,0.88453614093886734,0.049821004498717583,0.016188713560069515
Budapest,2006,41,0.88446583260635925,0.050149931508386397,0.01651894545784412
Budapest,2006,42,0.88496677947547808,0.048813617663127813,0.016966733157059686
Budapest,2006,43,0.88456250656355762,0.045739941492536906,0.016319397802432887
Budapest,2006,44,0.8843252159413435,0.047018001485501851,0.016117025357038215
Budapest,2006,45,0.88554682321866851,0.050534968120026107,0.015828406071590657
Budapest,2006,46,0.88470312322857358,0.052264871417893662,0.01615965390782681
Budapest,2006,47,0.88475585447795435,0.046051997256527782,0.016078600485814623
Budapest,2006,48,0.88414944511007354,0.046192485662654069,0.016269930040583386
Budapest,2006,49,0.88431642739978011,0.04650115399660297,0.016021855009280845
