Case study,Year,Seed,Kappa,KSIM,AAWCE
Budapest,2006,4,0.89197124710157971,0.044087137246370027,0.011088225845703155
Budapest,2006,5,0.89126816377650064,0.038339477330113739,0.011360791325038765
Budapest,2006,6,0.89144393460777072,0.040215092495123062,0.011333762152766517
Budapest,2006,7,0.89125058669337376,0.038887513381704653,0.011594717241423589
Budapest,2006,8,0.89153182002340525,0.041352487064562377,0.011693690101601303
Budapest,2006,9,0.89127695231806414,0.037617201805606057,0.011370617481864423
Budapest,2006,10,0.8910484502374133,0.036238680653022534,0.011539309148295337
Budapest,2006,11,0.89129452940119103,0.037704687483461362,0.011326762602425031
Budapest,2006,12,0.89162849398060373,0.042360959289721001,0.01152912768925542
Budapest,2006,13,0.89132089502588152,0.038728233443952528,0.011407729917686328
Budapest,2006,14,0.89166364814685739,0.041894422457600042,0.011703330308238646
Budapest,2006,15,0.89097814190490521,0.036228939164279793,0.0111811014359703
Budapest,2006,16,0.89159333981434974,0.041592067343375672,0.011815640178698114
Budapest,2006,17,0.89094298773865133,0.037248112514128538,0.011531507736861409
Budapest,2006,18,0.89088146794770706,0.035603539459435209,0.011468848778903567
Budapest,2006,19,0.89114512419461156,0.038039707142218666,0.011350418441735866
Budapest,2006,20,0.89124179815181026,0.038029730624654895,0.011914651348621194
Budapest,2006,21,0.89135604919213562,0.038056119653899129,0.011346397441149738
Budapest,2006,22,0.8910748158621038,0.036269242595247102,0.011618702721927554
Budapest,2006,23,0.89139120335838939,0.039453509712728242,0.011425908445491106
Budapest,2006,24,0.8917515335624927,0.042876616681837246,0.01162865239791864
Budapest,2006,25,0.89097814190490521,0.035825102812367088,0.011240556351639265
Budapest,2006,26,0.89177789918718275,0.042514206417732493,0.011597890287058777
Budapest,2006,27,0.89068812003330999,0.033563350882778578,0.011671867212529214
Budapest,2006,28,0.8913648377336989,0.038504253510141195,0.01169429602663277
Budapest,2006,29,0.891180278360866,0.037912813272331689,0.011917755100531301
Budapest,2006,30,0.89079358253207186,0.034949862171824671,0.011622612403902057
Budapest,2006,31,0.8910748158621038,0.038331296531830684,0.011583712126314989
Budapest,2006,32,0.89142635752464339,0.039804463846903067,0.011665311748059876
Budapest,2006,33,0.89123300961024698,0.0382047533215817,0.011404996884084168
Budapest,2006,34,0.89119785544399255,0.038066469136797704,0.011624468710970965
Budapest,2006,35,0.89147908877402438,0.042233137978870641,0.011386792941125674
Budapest,2006,36,0.89132089502588152,0.039051257807792811,0.011324568709880677
Budapest,2006,37,0.89097814190490554,0.035934253293173346,0.011671988233282695
Budapest,2006,38,0.89127695231806425,0.040208188493986309,0.011673195470594963
Budapest,2006,39,0.89147908877402415,0.039754858604024043,0.011331635659395997
Budapest,2006,40,0.89125058669337365,0.039136018694963526,0.011277635449366684
Budapest,2006,41,0.89156697418965902,0.040989154384504588,0.011512134230357029
Budapest,2006,42,0.89143514606620677,0.041145578173884499,0.011724779340187282
Budapest,2006,43,0.89145272314933377,0.041201948562344375,0.011957848746009154
Budapest,2006,44,0.89131210648431802,0.039080756005552442,0.011462740692649862
Budapest,2006,45,0.89152303148184175,0.039504159590549516,0.011395388634668576
Budapest,2006,46,0.8917866877287467,0.043261031838095508,0.011491988253888375
Budapest,2006,47,0.89088146794770706,0.03568613508371081,0.011250595131515268
Budapest,2006,48,0.89121543252711954,0.037604315281924955,0.011692932563605013
Budapest,2006,49,0.8914615116908976,0.039373896507620743,0.01178353560306067
