Key,Kappa,KSIM,AAWCE
2000-0,0.89018526477827731,0.10818332458420998,0.02936970310082836
2000-1,0.89034329685646652,0.11043806354888849,0.029023889787062915
2000-2,0.89031695817676837,0.10663725089759997,0.029141988938790508
2000-3,0.88882443299386993,0.10024445167743025,0.029291157731406461
2000-4,0.88985164150210005,0.10136510020141411,0.029489510032135183
2000-5,0.89039597421586292,0.10697709856211725,0.029146572979408512
2000-6,0.89015014653867963,0.1058170542868388,0.02917048469960061
2000-7,0.89061546321334795,0.10866745778254434,0.029272121731785773
2000-8,0.89010624873918254,0.10525095872071498,0.029262613570955255
2000-9,0.88986920062189878,0.10625311961592637,0.029064214449702364
2000-10,0.8899218779812953,0.1030603645627659,0.028598232275056364
2000-11,0.8897287276635083,0.10654045596857308,0.029639205711581115
2000-12,0.8896233729447155,0.1028717929637324,0.029107414353381374
2000-13,0.88935998614773359,0.10487766449802279,0.029366655738380668
2000-14,0.89033451729656721,0.10605550209270354,0.029058199655523104
2000-15,0.88998333490059112,0.10435384071356456,0.029191191604778715
2000-16,0.88988675974169762,0.10721202750120445,0.02964164326113479
2000-17,0.88986920062189878,0.10432810810013329,0.028917767069238369
2000-18,0.88946534086652596,0.1036271502354007,0.029479346599753275
2000-19,0.88915805627004718,0.10308679818148814,0.029478728539311255
2000-20,0.89043987201536001,0.10734604887188126,0.028618506550522626
2000-21,0.88971116854370946,0.10625048228793262,0.029224059752731017
2000-22,0.8895794751452184,0.10419298173624522,0.028942120638593985
2000-23,0.88908781979085194,0.10259898106895704,0.029271630516926064
2000-24,0.88954435690562095,0.10216520010357326,0.029453731358421113
2000-25,0.89005357137978625,0.10500208016521309,0.029395303826083991
2000-26,0.88970238898381004,0.10582327318956465,0.028978206336905003
2000-27,0.88962337294471527,0.10450178653047047,0.029152837613210546
2000-28,0.88957947514521862,0.10384273585333519,0.029312642691640797
2000-29,0.88971994810360899,0.10459433848237411,0.029346158729065191
2000-30,0.88980774370260296,0.10430883362575243,0.028749319265195937
2000-31,0.89030817861686884,0.10786332891129642,0.029528753845789686
2000-32,0.88948289998632513,0.10353897950449625,0.029501282065045768
2000-33,0.89000967358028915,0.10591932719781764,0.028454567083140574
2000-34,0.88938632482743174,0.10460957099421794,0.02959943921405047
2000-35,0.89001845314018857,0.10518919954762816,0.029163630053997348
2000-36,0.88989553930159704,0.10723892456313433,0.029299351011836956
2000-37,0.88914049715024834,0.10292852948498153,0.029395070278406286
2000-38,0.88991309842139588,0.10444986251508141,0.028753700908712976
2000-39,0.89005357137978602,0.10697617529605853,0.02878805428852434
2000-40,0.88983408238230122,0.10457351084231174,0.029128728464805444
2000-41,0.88938632482743174,0.10249061561812584,0.02941562645108101
2000-42,0.88924585186904126,0.10277105782013483,0.029178550265202937
2000-43,0.88977262546300551,0.10478175220798024,0.029162763285340263
2000-44,0.88991309842139588,0.10590542733865653,0.029066680296782589
2000-45,0.88971116854370946,0.10564691519758995,0.029271490330418159
2000-46,0.88924585186904115,0.10459504798839593,0.029487970701450233
2000-47,0.89022916257777418,0.10637990721423773,0.029116721546933951
2000-48,0.88926341098883988,0.1050109523533804,0.029113850400160856
2000-49,0.88929852922843777,0.10215450531335984,0.029303160438325686
