Case study,Year,Var Par Value,Seed,Kappa,KSIM,Natural areas,Arable land,Permanent crops,Pastures,Agricultural areas,Residential,Industry & commerce,Recreation areas,Forest,Road & rail,Seaports,Airports,Mine & dump sites,Fresh water,Marine water
Berlin,2000,0.0,0,0.92944015244752187,0.0093290093528798964,0.59582306776053318,0.73837557934453124,0.73652465082424268,0.69392729526925179,0.59343636042053216,0.70088630671720842,0.61487274171772133,0.62610856721043151,0.76012713595925929,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.0,1,0.92938870523822337,0.0098855276566090639,0.60208790513202337,0.73805253421246064,0.74870208292900464,0.69248534600322553,0.59550934264910826,0.70158191995740093,0.61424241887274211,0.62133421531527344,0.76012713595925929,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.0,2,0.92883993500570949,0.0068750856766506717,0.58595120281151858,0.73843176110663034,0.73652465082424268,0.69248534600322553,0.59317723764196029,0.70031716861159632,0.62747919861730483,0.62282620028251034,0.76008663513800068,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.0,3,0.92956019593588435,0.012604889114725817,0.58614104636823039,0.73843176110663034,0.7431668865177492,0.69290275236970666,0.59343636042053216,0.70120249455365957,0.61802435594261718,0.6216326123087208,0.76008663513800068,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.0,4,0.9300232208195679,0.019707653574828309,0.57778792987291017,0.73869862447660151,0.72988241513073615,0.69438264766904956,0.59317723764196029,0.7018664890102071,0.63210156614715218,0.62282620028251034,0.76004613431674217,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.001,0,0.9295258977963522,0.0099500816397389055,0.59316525796656772,0.73830535214190718,0.7343105722597405,0.69366167303603643,0.59395460597767613,0.70069659401533768,0.61445252648773518,0.62461658224319461,0.75995163240047214,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.001,1,0.92942300337775552,0.0095730190177800295,0.60208790513202337,0.73805253421246064,0.75313024005800888,0.69202999360342754,0.59499109709196418,0.70117087577001447,0.61508284933271429,0.62133421531527344,0.76000563349548356,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.001,2,0.92904572384290218,0.0078133605391777355,0.58784963837863669,0.73865648815502716,0.73763169010649376,0.69210588567006071,0.59343636042053216,0.70003259955879038,0.62684887577232573,0.62491497923664197,0.75999213322173076,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.001,3,0.92959449407541639,0.011949462711321621,0.58614104636823039,0.7385019883092544,0.74870208292900464,0.69275096823644067,0.59317723764196029,0.70104440063543394,0.61655360263766568,0.62222940629561552,0.75999213322173076,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.001,4,0.93013468977304736,0.020075228246417359,0.57721839920277473,0.73871266991712647,0.73209649369523833,0.69476210800221438,0.59291811486338819,0.70164515752469125,0.62916005953724941,0.62401978825629989,0.75993813212671935,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.002,0,0.92968023942424671,0.0082642463141925967,0.6009488437917524,0.73826321582033272,0.7343105722597405,0.69381345716930232,0.59369548319910415,0.69996936199150017,0.60983015895788784,0.62730215518422106,0.75985713048420223,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.002,1,0.92952589779635209,0.010692306969338032,0.59829103399778694,0.73806657965298561,0.75091616149350671,0.69161258723694641,0.59447285153482021,0.70117087577001447,0.61508284933271429,0.62133421531527344,0.75991113157921364,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.002,2,0.9290542983777853,0.007693852154063637,0.5831035494608412,0.73865648815502716,0.73763169010649376,0.69206793963674407,0.59265899208481621,0.70006421834243548,0.62937016715224237,0.62521337623008932,0.75985713048420223,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.002,3,0.92955162140100123,0.011209742233378566,0.58443245435782398,0.73853007919030389,0.74759504364675355,0.69191615550347818,0.59317723764196029,0.70088630671720842,0.61466263410272826,0.62193100930216816,0.75984363021044932,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.002,4,0.93044337302883651,0.019462040611961905,0.58405276724440036,0.73868457903607676,0.72545425800173191,0.69354783493608696,0.59265899208481621,0.70158191995740093,0.6178142483276241,0.62640696420387887,0.75977612884168511,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.003,0,0.92976598477307704,0.0080724593402772445,0.5944941628635505,0.73815085229613442,0.73320353297748941,0.69335810476950444,0.59343636042053216,0.69968479293869401,0.60772908280795723,0.63416528603351086,0.75960062528289785,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.003,1,0.92950017419170283,0.0098890548192654502,0.59487384997697412,0.73806657965298561,0.75645135790476214,0.69123312690378158,0.59499109709196418,0.70094954428449874,0.61277166556779061,0.62879414015145796,0.75988413103170782,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.003,2,0.92927723628474412,0.0064991421978509815,0.58386292368768855,0.7386143518334527,0.7343105722597405,0.69130901897041441,0.59265899208481621,0.69952669902046849,0.61949510924756868,0.63267330106627395,0.75961412555665087,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.003,3,0.92955162140100123,0.011536348549264731,0.58177464456385852,0.73845985198768005,0.75091616149350671,0.69138491103704758,0.59291811486338819,0.70034878739524153,0.61613338740767964,0.62282620028251034,0.75969512719916799,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.003,4,0.93059771465673113,0.019675086467840431,0.58291370590412939,0.73860030639292795,0.72213314015497865,0.69282686030307383,0.59317723764196029,0.70151868239011073,0.61613338740767964,0.6270037581907737,0.75962762583040366,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.004,0,0.92982600651725822,0.0082024988623216385,0.59031760461589045,0.7381227614150847,0.73652465082424268,0.69267507616980784,0.59162250097052815,0.69936860510224286,0.60919983611290862,0.63506047701385293,0.75942512172411081,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.004,1,0.92966309035448069,0.010329186005649143,0.58955823038904309,0.73791207980721274,0.74648800436450247,0.69013269193760352,0.59447285153482021,0.70098116306814384,0.61382220364275597,0.63058452211214222,0.75969512719916799,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.004,2,0.92932010895915917,0.0069856277678810655,0.58025589611016393,0.73860030639292795,0.72877537584848506,0.69085366657061675,0.59343636042053216,0.69933698631859775,0.61907489401758253,0.63386688904006339,0.75950612336662793,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.004,3,0.92958591954053316,0.011540591188500596,0.57702855564606303,0.73841771566610559,0.7431668865177492,0.69055009830408476,0.59239986930624422,0.70012745590972558,0.61445252648773518,0.62461658224319461,0.75947912281912222,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.004,4,0.93065773640091232,0.019902015891224124,0.57683871208935111,0.73869862447660151,0.72545425800173191,0.69240945393659237,0.59369548319910415,0.70164515752469125,0.61739403309763807,0.62760055217766841,0.75946562254536942,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.005,0,0.92992032640097166,0.0082343516285676606,0.58974807394575501,0.73819298861770888,0.73763169010649376,0.69233356186995954,0.59162250097052815,0.69921051118401722,0.60415725335307524,0.63864124093522157,0.75927661871282937,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.005,1,0.92980885744749198,0.0095532126251129737,0.58538167214138315,0.7379261252477376,0.74538096508225138,0.68986706970438816,0.59395460597767613,0.70091792550085363,0.60751897519296416,0.63297169805972131,0.75937112062909951,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.005,2,0.92948302512193681,0.0073788494642735326,0.57873714765646933,0.73848794286872954,0.73209649369523833,0.69043626020413529,0.59239986930624422,0.69892594213121129,0.6178142483276241,0.63506047701385293,0.75935762035534649,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.005,3,0.92961164314518241,0.011023764813113585,0.5732316845118266,0.7384458065471553,0.74759504364675355,0.69017063797091982,0.59214074652767223,0.70038040617888664,0.60919983611290862,0.62610856721043151,0.75914161597530083,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.005,4,0.93074348174974264,0.019972225167023058,0.57550980719236844,0.73871266991712647,0.72545425800173191,0.69142285707036388,0.59291811486338819,0.7013289696882401,0.61592327979268668,0.63058452211214222,0.75918211679655945,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.006,0,0.92991175186608865,0.0073023324415494558,0.58405276724440036,0.73815085229613442,0.74205984723549812,0.69172642533689588,0.59188162374910014,0.69914727361672713,0.6058381142730197,0.63774604995487938,0.75911461542779524,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
Berlin,2000,0.006,1,0.9299546245405037,0.0099086560559806004,0.58234417523399395,0.73784185260458879,0.74427392580000029,0.68910814903805839,0.59447285153482021,0.70094954428449874,0.60667854473299199,0.63297169805972131,0.75907411460653673,0.44971084401991795,1.0,0.80692865438891526,0.59355797688091416,0.64136210064837507,0.0
