Case study,Year,Seed,Kappa,KSIM,Natural areas,Arable land,Permanent crops,Pastures,Agricultural areas,Residential,Industry & commerce,Recreation areas,Forest,Road & rail,Seaports,Airports,Mine & dump sites,Fresh water,Marine water
Madrid,2000,0,0.87053765286204288,0.1044569288247979,0.69914098443967887,0.77311005810181999,0.71989135113880998,0.5826796291848727,0.75862375342920529,0.80551465823743917,0.71733496370831795,0.80838464658090703,0.74135813445735455,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,1,0.87024821292912524,0.102067111296922,0.70134561816386287,0.77324843937889853,0.72206273601370285,0.5717857239226305,0.75917109185680343,0.80510499980297345,0.71271688278864453,0.80887977669310096,0.74196844730373868,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,2,0.87049630430019753,0.10412071720846602,0.70041967199970556,0.77306854371869627,0.72121830856235558,0.56843375307270982,0.75884268880024452,0.80520741441158983,0.7232999848962296,0.81333594770284734,0.74140172823209627,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,3,0.87134808467421265,0.10973750750622958,0.70099287676799349,0.77230744669476381,0.7225452659859013,0.57513769477255117,0.75897952340714392,0.80659001162791144,0.71695012363167854,0.81135542725407128,0.7412709469078711,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,4,0.87124057841341462,0.10636292620751271,0.70109575967512205,0.77248734235496608,0.72182147102760363,0.57513769477255117,0.75930792646370282,0.80561707284605555,0.71348656294192347,0.81383107781504149,0.74170688465528833,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,5,0.87066996825994847,0.1043239733921999,0.70168366200157117,0.77286097180307822,0.72290716346505013,0.57346170934759089,0.75884268880024452,0.80582190206328841,0.72233788470463101,0.81135542725407128,0.74223000995218902,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,6,0.87033917976518482,0.10278616080511153,0.69933205269577481,0.77262572363204451,0.72061514609710764,0.56675776764774932,0.75930792646370282,0.80571948745467192,0.70944574213720912,0.80887977669310096,0.74249157260063936,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,7,0.87004147011989796,0.10047632607814422,0.69867066257851962,0.77205836039602205,0.72097704357625636,0.56759576036022952,0.75914372493542348,0.80592431667190478,0.71136994252040631,0.80788951646871299,0.74079141538571214,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,8,0.87022340379201768,0.1018296647592475,0.70113985234960574,0.77420327019074131,0.7213389410554053,0.56843375307270982,0.75881532187886458,0.80694846275806886,0.71579560340176007,0.80987003691748916,0.74122735313312937,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,9,0.87133154524947487,0.10886488059480101,0.70196291560663449,0.77362206882701101,0.72121830856235558,0.57262371663511069,0.75900689032852386,0.80582190206328841,0.72368482497286912,0.81482133803942947,0.74161969710580489,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,10,0.87121576927630762,0.10815273256151418,0.70180124246686093,0.7719199791189435,0.72278653097200052,0.57429970206007108,0.75933529338508277,0.80566828015036385,0.70925332209888936,0.81729698860039968,0.74179407220477178,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,11,0.87131500582473642,0.10987662947221233,0.70138971083834656,0.7734975256776403,0.72037388111100831,0.57262371663511069,0.75887005572162447,0.80515620710728175,0.71502592324848124,0.80788951646871299,0.74236079127641419,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,12,0.87067823797231714,0.10527902392642881,0.70049315979051174,0.77174008345874134,0.7202532486179587,0.57262371663511069,0.75900689032852386,0.80418326832542586,0.71483350321016159,0.81383107781504149,0.74122735313312937,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,13,0.87164579431949973,0.10940389889360883,0.70200700828111817,0.77478447155447194,0.72073577859015725,0.56927174578519002,0.7585690195864454,0.80566828015036385,0.7071367016773723,0.80788951646871299,0.7414453220068381,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,14,0.87142251208553456,0.10883164789053854,0.7000081403711913,0.77212755103456132,0.72230400099980208,0.56424378951030885,0.75908899109266359,0.80561707284605555,0.71848948393823642,0.81432620792723542,0.74179407220477178,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,15,0.87091805963102065,0.10707903904109675,0.69933205269577481,0.77382964074262917,0.7213389410554053,0.57513769477255117,0.75914372493542348,0.80787019423561657,0.73061194635237925,0.81185055736626521,0.74070422783622869,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,16,0.87076093509600816,0.1065307676610928,0.70024330130177093,0.77410640329678648,0.72206273601370285,0.57681368019751156,0.75917109185680343,0.80669242623652782,0.72676354558598477,0.81185055736626521,0.74179407220477178,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,17,0.87056246199915033,0.10662794024388549,0.70008162816199737,0.7725011804826738,0.72351032593029818,0.57513769477255117,0.75930792646370282,0.8073069138882264,0.71925916409151536,0.81135542725407128,0.74188125975425534,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,18,0.87090978991865153,0.10811462411341309,0.69981707211509536,0.77400953640283132,0.72182147102760363,0.57429970206007108,0.7593626603064626,0.8073069138882264,0.72214546466631124,0.80937490680529511,0.7420120410784804,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
Madrid,2000,19,0.87035571918992305,0.10435157824048152,0.7012574328148955,0.77335914440056142,0.72158020604150441,0.57597568748503136,0.75949949491336233,0.80628276780206221,0.72945742612246101,0.80937490680529511,0.7420120410784804,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
