Case study,Year,Seed,Kappa,KSIM,AAWCE
Madrid,2006,36,0.90685697813613075,0.052238961214512623,0.01142155605269375
Madrid,2006,37,0.90663693599855755,0.050454124760421847,0.011551975835768601
Madrid,2006,38,0.90662063658095937,0.05067177137828837,0.011287281087264605
Madrid,2006,39,0.90639244473458735,0.04925881719113194,0.011199005871712867
Madrid,2006,40,0.90687327755372882,0.052684263735357596,0.010787402028849613
Madrid,2006,41,0.9065146903665724,0.052751030121888268,0.011628810582030783
Madrid,2006,42,0.90720741561448826,0.053485455558454242,0.011098429664470333
Madrid,2006,43,0.90609905521782308,0.049991579572925549,0.011053464341149599
Madrid,2006,44,0.90652284007537143,0.049065445021480962,0.011381966767593354
Madrid,2006,45,0.90693847522412097,0.051202692490647947,0.010970400588977835
Madrid,2006,46,0.90672658279534668,0.052210924776327175,0.011164298680631306
Madrid,2006,47,0.90677548104814054,0.052184880066010193,0.01112410191593048
Madrid,2006,48,0.90641689386098423,0.049668404673424128,0.011303892960371721
Madrid,2006,49,0.90642504356978326,0.049694000420095655,0.011203901534325102
