Key,Kappa,KSIM,Natural areas,Arable land,Permanent crops,Pastures,Agricultural areas,Residential,Industry & commerce,Recreation areas,Forest,Road & rail,Seaports,Airports,Mine & dump sites,Fresh water,Marine water
2000-0,0.86880928297690496,0.11238127922644395,0.7134123134142305,0.79897351878782241,0.77140142567099257,0.5835176218973529,0.7603478694761393,0.81370782692675181,0.80334672083723691,0.80887977669310096,0.7429275103480566,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
2000-1,0.86902429549850113,0.11346588401737133,0.71544057644047987,0.79833696491326067,0.77116016068489335,0.57597568748503136,0.76067627253269821,0.81314454657936164,0.80065284030076067,0.81185055736626521,0.74345063564495728,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
2000-2,0.86861080988004713,0.11035758851061153,0.71394142550803463,0.79857221308429438,0.76778245087950436,0.57681368019751156,0.76075837329683804,0.81299092466643708,0.80353914087555656,0.81333594770284734,0.74331985432073211,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
2000-3,0.86869350700373815,0.11246215007597775,0.71433825957838781,0.79725759095204707,0.77224585312233984,0.57765167290999175,0.76018366794786008,0.81447593649137495,0.80373156091387632,0.81630672837601159,0.74253516637538108,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
2000-4,0.8681890545492239,0.10976254534044472,0.71295668911123244,0.7972714290797549,0.77164269065709179,0.58603160003479349,0.76089520790373766,0.8128373027535124,0.8043088210288355,0.81779211871259372,0.74358141696918245,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
2000-5,0.86828829109765315,0.10915489363918403,0.71557285446393082,0.79788030669890109,0.7728490155875879,0.57848966562247184,0.76119624403891661,0.81309333927505345,0.80026800022412126,0.81333594770284734,0.74358141696918245,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
2000-6,0.86858600074294001,0.11020916398286817,0.71395612306619594,0.79770041103869893,0.77067763071269491,0.57681368019751156,0.76078574021821799,0.81319575388366983,0.79718927961100561,0.81581159826381755,0.74397376094185796,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
2000-7,0.86833790937186761,0.10871177917854678,0.7124128794592669,0.79663487520519316,0.77128079317794296,0.57513769477255117,0.76114151019615683,0.81319575388366983,0.80219220060731855,0.81135542725407128,0.74236079127641419,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
2000-8,0.8682634819605457,0.10853144183398336,0.71432356202022662,0.79824009801930551,0.76898877581000036,0.57346170934759089,0.7604026033188992,0.81319575388366983,0.8043088210288355,0.81383107781504149,0.74270954147434798,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
2000-9,0.86838752764608196,0.11206675329267957,0.71524950818438393,0.79837847929638439,0.77598546040687777,0.57513769477255117,0.76075837329683804,0.81345179040521087,0.80296188076059749,0.81333594770284734,0.743494229419699,0.41834079587456324,0.0,0.90717691359044828,0.62629655376592763,0.53430947658353178,0.0
2006-0,0.9093670884462256,0.053106338059020618,0.73630796695927103,0.79949613952479059,0.75196092055718,0.77918856775958523,0.76116442857273714,0.79589619597451589,0.73203630908011963,0.76865718735207722,0.72612410778395564,0.48435735435853844,0.0,0.90636319722731806,0.670642644296781,0.53234360391356483,0.0
2006-1,0.90889440533588295,0.052560569029988534,0.73608546707202294,0.80004585133909889,0.75343734364910153,0.77918856775958523,0.76130216534980022,0.79553269854971531,0.72637041014275894,0.77079925043215047,0.72621142673572225,0.48435735435853844,0.0,0.90636319722731806,0.670642644296781,0.53234360391356483,0.0
2006-2,0.90902480067666702,0.049314155010321943,0.73676780005958398,0.80015861273690558,0.75196092055718,0.77608583100679251,0.76110933386191204,0.79585075879641576,0.73353610585765627,0.76951401258410657,0.72599312935630567,0.48435735435853844,0.0,0.90636319722731806,0.670642644296781,0.53234360391356483,0.0
2006-3,0.90898405213267208,0.052543313818111087,0.7364266335658034,0.79994718511601792,0.7531912731337812,0.77918856775958523,0.76116442857273714,0.7970321254270174,0.73236959725290562,0.77294131351222395,0.72625508621160551,0.48435735435853844,0.0,0.90636319722731806,0.670642644296781,0.53234360391356483,0.0
2006-4,0.90905739951186326,0.052300270402540067,0.73675296673376722,0.80000356581492105,0.75306823787612109,0.77970569055171723,0.7614949968376884,0.7965777536460168,0.73103644456176198,0.7703708378161358,0.72608044830807228,0.48435735435853844,0.0,0.90636319722731806,0.670642644296781,0.53234360391356483,0.0
2006-5,0.90886995620948596,0.051427943461112929,0.73593713381385739,0.79939747330170963,0.75257609684548055,0.77608583100679251,0.76143990212686319,0.79557813572781544,0.7302032241297971,0.76994242520012113,0.72586215092865569,0.48435735435853844,0.0,0.90636319722731806,0.670642644296781,0.53234360391356483,0.0
2006-6,0.9089107047534809,0.050678051750993915,0.73645630021743658,0.79935518777753212,0.75196092055718,0.77970569055171723,0.76152254419310095,0.79544182419351528,0.7305365123025831,0.77122766304816515,0.72586215092865569,0.48435735435853844,0.0,0.90636319722731806,0.670642644296781,0.53234360391356483,0.0
2006-7,0.90914704630865228,0.053700326325072316,0.7350174676132315,0.79962299609732324,0.74839289808503617,0.77918856775958523,0.761798017747227,0.79585075879641576,0.72887007143865334,0.77122766304816515,0.72608044830807228,0.48435735435853844,0.0,0.90636319722731806,0.670642644296781,0.53234360391356483,0.0
